fips,date,aggregate_level,country,state,index,cases,deaths,recovered,cumulative_icu,cumulative_hospitalized,current_icu,current_icu_total,current_hospitalized,current_ventilated,staffed_beds,icu_beds,positive_tests,negative_tests,contact_tracers_count,hospital_beds_in_use_any,Rt_MAP__new_cases,Rt_ci31__new_cases,Rt_ci68__new_cases,Rt_ci5__new_cases,Rt_ci95__new_cases,new_deaths,Rt_MAP__new_deaths,Rt_ci31__new_deaths,Rt_ci68__new_deaths,Rt_ci5__new_deaths,Rt_ci95__new_deaths,lag_days__new_deaths,Rt_MAP_composite,Rt_ci95_composite
04,2020-02-17,state,USA,AZ,,1,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-1.0,1.5728889139037283,2.7065482352513515
06,2020-02-17,state,USA,CA,,7,0.0,0.0,,,,,,,,,7.0,,,,1.32,1.54,3.24,0.36,5.88,0.0,1.52,1.56,2.92,0.56,5.5,4.0,1.4305344587725957,2.7149845227613993
17,2020-02-17,state,USA,IL,,2,0.0,2.0,,,,,,,,,2.0,,,,3.22,2.74,5.0600000000000005,0.76,7.9,0.02352554287416629,1.78,1.76,3.38,0.54,6.08,-21.0,3.056299219297593,4.454555194103861
25,2020-02-17,state,USA,MA,,1,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.94,0.56,5.5200000000000005,-20.0,1.5921416547369236,2.720243188533205
31,2020-02-17,state,USA,NE,,10,0.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,
48,2020-02-17,state,USA,TX,,2,0.0,0.0,,,,,,,,,2.0,,,,1.6,1.6,3.12,0.48,5.46,0.0,1.5,1.56,2.92,0.56,5.5,-6.0,1.5736967229859196,2.6955758445542215
53,2020-02-17,state,USA,WA,,1,0.0,1.0,,,,,,,,,50,0,,,1.84,1.8,3.48,0.54,6.16,2.14501014980374,1.72,1.5,2.76,0.46,4.5,-17.0,1.7167542098000983,2.9994087863238903
55,2020-02-17,state,USA,WI,,1,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5200000000000005,-21.0,1.5045046194175895,2.6579047861801697
04,2020-02-18,state,USA,AZ,,1,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-1.0,1.5934876523182266,2.7212006300815617
06,2020-02-18,state,USA,CA,,7,0.0,0.0,,,,,,,,,7.0,,,,1.38,1.54,3.22,0.36,5.76,0.0,1.52,1.56,2.92,0.56,5.5,4.0,1.4725341685608542,2.710218944522211
17,2020-02-18,state,USA,IL,,2,0.0,2.0,,,,,,,,,2.0,,,,3.3200000000000003,2.8000000000000003,5.14,0.78,7.96,0.08199051098583311,1.9,1.86,3.56,0.56,6.28,-21.0,3.0987225323689818,4.5020524596400975
25,2020-02-18,state,USA,MA,,1,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.94,0.56,5.5200000000000005,-20.0,1.6300097883848181,2.747179733603439
31,2020-02-18,state,USA,NE,,10,0.0,,,,,,,,,,10.0,,,,1.5,1.56,2.92,0.56,5.5,,,,,,,,1.4960139257019975,2.65186514461573
48,2020-02-18,state,USA,TX,,2,0.0,0.0,,,,,,,,,2.0,,,,1.58,1.6,3.12,0.46,5.42,0.0,1.5,1.56,2.92,0.56,5.5,-6.0,1.5744381974641315,2.6845562684038446
53,2020-02-18,state,USA,WA,,1,0.0,1.0,,,,,,,,,59,0,,,1.9,1.86,3.58,0.54,6.26,2.3175545949058707,1.62,1.44,2.64,0.44,4.34,-17.0,1.736979724910491,3.0426632115970227
55,2020-02-18,state,USA,WI,,1,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.03348956648942191,1.64,1.66,3.18,0.56,5.82,-21.0,1.5082898628739692,2.660597323972305
04,2020-02-19,state,USA,AZ,,1,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-1.0,1.6169733745580992,2.7379066082927817
06,2020-02-19,state,USA,CA,,7,0.0,0.0,,,,,,,,,7.0,,,,1.5,1.58,3.22,0.38,5.64,0.0,1.52,1.56,2.92,0.56,5.5,4.0,1.5157277994875151,2.7063026320761017
17,2020-02-19,state,USA,IL,,2,0.0,2.0,,,,,,,,,2.0,,,,3.4,2.84,5.22,0.8,8.02,0.12850693283154968,1.96,1.88,3.64,0.56,6.36,-21.0,3.1295594777703513,4.541308053752922
25,2020-02-19,state,USA,MA,,1,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.94,0.56,5.5200000000000005,-20.0,1.673386956006529,2.778034991523611
31,2020-02-19,state,USA,NE,,10,0.0,,,,,,,,,,10.0,,,,1.52,1.56,2.98,0.52,5.42,,,,,,,,1.490294129633382,2.624702500679492
48,2020-02-19,state,USA,TX,,2,0.0,0.0,,,,,,,,,2.0,,,,1.58,1.6,3.12,0.44,5.42,0.0,1.5,1.56,2.92,0.56,5.5,-6.0,1.574563759624512,2.6846455838906764
53,2020-02-19,state,USA,WA,,1,0.0,1.0,,,,,,,,,69,0,,,1.94,1.88,3.62,0.54,6.3,2.5402871835778664,1.56,1.4,2.58,0.42,4.22,-17.0,1.7584640947598893,3.069492583472253
55,2020-02-19,state,USA,WI,,1,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.06379586899304354,1.76,1.76,3.36,0.54,6.04,-21.0,1.5141965655063871,2.6647989084272985
04,2020-02-20,state,USA,AZ,,1,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-1.0,1.6426893098146709,2.7561989924779318
06,2020-02-20,state,USA,CA,,8,0.0,0.0,,,,,,,,,8.0,,,,1.64,1.6,3.18,0.4,5.46,0.0,1.52,1.56,2.92,0.56,5.5,4.0,1.5593887914636595,2.685398257089924
17,2020-02-20,state,USA,IL,,2,0.0,2.0,,,,,,,,,2.0,,,,3.48,2.9,5.28,0.84,8.08,0.18685912918476055,1.98,1.9,3.66,0.54,6.36,-21.0,3.148021844592044,4.571761302423113
25,2020-02-20,state,USA,MA,,1,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.016744783244710956,1.64,1.68,3.18,0.54,5.82,-20.0,1.7228590165243376,2.8132256983127584
31,2020-02-20,state,USA,NE,,11,0.0,,,,,,,,,,11.0,,,,1.54,1.58,3.04,0.5,5.4,,,,,,,,1.4837700239561842,2.614288239394874
48,2020-02-20,state,USA,TX,,2,0.0,0.0,,,,,,,,,2.0,,,,1.6,1.58,3.1,0.44,5.38,0.0,1.5,1.56,2.92,0.56,5.5,-6.0,1.5748260426903817,2.6732851469734134
53,2020-02-20,state,USA,WA,,1,0.0,1.0,,,,,,,,,82,0,,,1.94,1.88,3.64,0.52,6.3,2.7690311822972684,1.52,1.36,2.52,0.42,4.12,-17.0,1.7814136853297078,3.0858171978954334
55,2020-02-20,state,USA,WI,,1,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.10378264862227776,1.86,1.82,3.5,0.54,6.18,-21.0,1.52217528513628,2.6704743700941376
04,2020-02-21,state,USA,AZ,,1,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-1.0,1.6699728377859342,2.7756064443398687
06,2020-02-21,state,USA,CA,,9,0.0,2.0,,,,,,,,,9.0,,,,1.72,1.6,3.14,0.42,5.32,0.0,1.52,1.56,2.92,0.56,5.5,4.0,1.6028652561785928,2.6759096286582933
17,2020-02-21,state,USA,IL,,2,0.0,2.0,,,,,,,,,2.0,,,,3.52,2.92,5.3,0.84,8.1,0.2905141941128433,1.96,1.88,3.66,0.54,6.32,-21.0,3.1536270984098707,4.5815219615325375
25,2020-02-21,state,USA,MA,,1,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.04027032611887725,1.78,1.76,3.38,0.54,6.08,-20.0,1.777764179938099,2.8522811062881024
31,2020-02-21,state,USA,NE,,11,0.0,0.0,,,,,,,,,11.0,,,,1.54,1.58,3.06,0.48,5.4,,,,,,,,1.477142862574174,2.609574174716797
48,2020-02-21,state,USA,TX,,4,0.0,0.0,,,,,,,,,4.0,,,,1.6,1.58,3.1,0.44,5.32,0.0,1.5,1.56,2.92,0.56,5.5,-6.0,1.5767498288253816,2.657333075811271
53,2020-02-21,state,USA,WA,,1,0.0,1.0,,,,,,,,,93,0,,,1.92,1.86,3.64,0.52,6.28,3.1389763342182406,1.52,1.34,2.48,0.42,4.04,-17.0,1.8049677770620376,3.0967983063347786
55,2020-02-21,state,USA,WI,,1,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.13765274605454622,1.9,1.84,3.56,0.54,6.22,-21.0,1.5328227493359692,2.6780481761328883
04,2020-02-22,state,USA,AZ,,1,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-1.0,1.6984497535402006,2.7958627826059272
06,2020-02-22,state,USA,CA,,9,0.0,2.0,,,,,,,,,9.0,,,,1.76,1.58,3.06,0.42,5.14,0.0,1.52,1.56,2.92,0.56,5.5,4.0,1.6445027453387409,2.653565885803878
17,2020-02-22,state,USA,IL,,2,0.0,2.0,,,,,,,,,2.0,,,,3.52,2.92,5.3,0.84,8.08,0.4183882551024851,1.94,1.86,3.62,0.52,6.24,-21.0,3.147240562410767,4.571205556980672
25,2020-02-22,state,USA,MA,,1,0.0,0.0,,,,,,,,,1.0,,,,1.64,1.66,3.18,0.56,5.82,0.1055160538599994,1.88,1.84,3.54,0.56,6.26,-20.0,1.8369060372502075,2.9867262230507907
31,2020-02-22,state,USA,NE,,11,0.0,,,,,,,,,,11.0,,,,1.54,1.56,3.08,0.46,5.42,,,,,,,,1.4706982720928343,2.6107634799519626
48,2020-02-22,state,USA,TX,,4,0.0,0.0,,,,,,,,,4.0,,,,1.58,1.56,3.06,0.42,5.26,0.0,1.5,1.56,2.92,0.56,5.5,-6.0,1.5793762547325387,2.641880809790488
53,2020-02-22,state,USA,WA,,1,0.0,1.0,,,,,,,,,106,0,,,1.88,1.84,3.6,0.5,6.24,3.442346971784952,1.48,1.32,2.42,0.4,3.94,-17.0,1.829342093280623,3.102589358154515
55,2020-02-22,state,USA,WI,,1,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.19232710408231626,1.9,1.84,3.58,0.52,6.24,-21.0,1.5469900705782338,2.6881257440086936
04,2020-02-23,state,USA,AZ,,1,0.0,0.0,,,,,,,,,1.0,,,,1.64,1.66,3.18,0.56,5.82,0.0,1.52,1.56,2.92,0.56,5.5,-1.0,1.7273380411360073,2.908787782962141
06,2020-02-23,state,USA,CA,,9,0.0,2.0,,,,,,,,,9.0,,,,1.84,1.58,3.0,0.44,4.94,0.0,1.52,1.56,2.92,0.56,5.5,4.0,1.6842370512391167,2.6240948586814703
17,2020-02-23,state,USA,IL,,2,0.0,2.0,,,,,,,,,2.0,,,,3.46,2.88,5.22,0.84,8.02,0.5877623707241229,1.96,1.86,3.6,0.52,6.1400000000000015,-21.0,3.1292804213037835,4.5411095539494015
25,2020-02-23,state,USA,MA,,1,0.0,0.0,,,,,,,,,1.0,,,,1.78,1.76,3.38,0.56,6.0600000000000005,0.2104974438173828,1.94,1.88,3.62,0.54,6.32,-20.0,1.8992487604395418,3.100354184535192
31,2020-02-23,state,USA,NE,,11,0.0,,,,,,,,,,11.0,,,,1.5,1.56,3.08,0.44,5.44,,,,,,,,1.4650599798579529,2.6125263251787665
48,2020-02-23,state,USA,TX,,4,0.0,0.0,,,,,,,,,4.0,,,,1.56,1.54,3.02,0.42,5.2,0.0,1.5,1.56,2.92,0.56,5.5,-6.0,1.583568294559538,2.6275422038805116
53,2020-02-23,state,USA,WA,,1,0.0,1.0,,,,,,,,,122,0,,,1.84,1.8,3.56,0.48,6.16,3.780980856979736,1.44,1.28,2.36,0.4,3.84,-17.0,1.8541715113401087,3.097157129846183
55,2020-02-23,state,USA,WI,,1,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.2389145378689377,1.88,1.82,3.56,0.52,6.18,-21.0,1.5660269595437244,2.701667156489805
04,2020-02-24,state,USA,AZ,,1,0.0,0.0,,,,,,,,,1.0,,,,1.78,1.76,3.38,0.54,6.0600000000000005,0.0,1.52,1.56,2.92,0.56,5.5,-1.0,1.7561622712077851,2.998573206841112
06,2020-02-24,state,USA,CA,,11,0.0,2.0,,,,,,,,,11.0,,,,1.84,1.58,2.92,0.44,4.74,0.0,1.52,1.56,2.92,0.56,5.5,4.0,1.7208825547072533,2.5924266895846846
17,2020-02-24,state,USA,IL,,2,0.0,2.0,,,,,,,,,2.0,,,,3.38,2.82,5.14,0.8200000000000001,7.94,0.8043743951818652,2.1,1.88,3.6,0.52,6.0200000000000005,-21.0,3.099250402008093,4.496654443748193
25,2020-02-24,state,USA,MA,,1,0.0,0.0,,,,,,,,,1.0,,,,1.9,1.84,3.56,0.56,6.28,0.3153660620163103,1.92,1.86,3.6,0.54,6.26,-20.0,1.9628762140523508,3.2091225040232567
31,2020-02-24,state,USA,NE,,12,0.0,,,,,,,,,,12.0,,,,1.48,1.54,3.08,0.44,5.44,,,,,,,,1.4610335145855433,2.609662200310811
48,2020-02-24,state,USA,TX,,10,0.0,0.0,,,,,,,,,10.0,,,,1.56,1.52,3.0,0.42,5.16,0.0,1.52,1.56,2.92,0.56,5.5,-6.0,1.5888888847375948,2.6197798665890017
53,2020-02-24,state,USA,WA,,5,0.0,1.0,,,,,,,,,148,0,,,1.78,1.76,3.5,0.48,6.1000000000000005,4.213023948114507,1.44,1.28,2.32,0.4,3.76,-17.0,1.8825031261915195,3.099989603891385
55,2020-02-24,state,USA,WI,,1,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.3193568976066602,1.84,1.8,3.54,0.5,6.12,-21.0,1.5900540411510249,2.7187582170801976
04,2020-02-25,state,USA,AZ,,1,0.0,1.0,,,,,,,,,1.0,,,,1.9,1.84,3.56,0.56,6.28,0.0,1.52,1.56,2.92,0.56,5.5,-1.0,1.7838731933391074,3.0817932044072873
06,2020-02-25,state,USA,CA,,11,0.0,2.0,,,,,,,,,11.0,,,,1.86,1.56,2.84,0.46,4.5600000000000005,0.0,1.52,1.56,2.92,0.56,5.5,4.0,1.7548483996059767,2.5646259154085764
17,2020-02-25,state,USA,IL,,2,0.0,2.0,,,,,,,,,2.0,,,,3.26,2.74,5.0200000000000005,0.8,7.84,1.0569455714899056,2.18,1.88,3.52,0.54,5.78,-21.0,3.061113946529686,4.440659521228503
25,2020-02-25,state,USA,MA,,1,0.0,0.0,,,,,,,,,1.0,,,,2.0,1.92,3.7,0.56,6.44,0.477373323297604,1.94,1.86,3.6,0.52,6.2,-20.0,2.0248811809610188,3.2994162002991883
31,2020-02-25,state,USA,NE,,13,0.0,,,,,,,,,,13.0,,,,1.46,1.54,3.08,0.42,5.46,,,,,,,,1.4580158560967982,2.613289167484362
48,2020-02-25,state,USA,TX,,10,0.0,0.0,,,,,,,,,10.0,,,,1.56,1.52,3.0,0.4,5.12,0.0,1.52,1.56,2.92,0.56,5.5,-6.0,1.5961389142538027,2.61338998747501
49,2020-02-25,state,USA,UT,,1,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
53,2020-02-25,state,USA,WA,,5,0.0,1.0,,,,,,,,,179,0,,,1.74,1.74,3.48,0.46,6.08,4.529645870927381,1.38,1.22,2.24,0.4,3.66,-17.0,1.9143377761621552,3.1168608793050727
55,2020-02-25,state,USA,WI,,1,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.4268022764302627,1.82,1.78,3.5,0.48,6.0600000000000005,-21.0,1.6207971622460264,2.7406265635552347
04,2020-02-26,state,USA,AZ,,1,0.0,1.0,,,,,,,,,1.0,,,,2.0,1.92,3.7,0.56,6.46,0.0,1.52,1.56,2.92,0.56,5.5,-1.0,1.809515466353968,3.151994715035332
06,2020-02-26,state,USA,CA,,26,0.0,2.0,,,,,,,,,26.0,,,,1.84,1.54,2.76,0.46,4.38,0.0,1.52,1.56,2.92,0.56,5.5,4.0,1.7853864690603996,2.5343868793259112
17,2020-02-26,state,USA,IL,,2,0.0,2.0,,,,,,,,,2.0,,,,3.1,2.64,4.86,0.76,7.68,1.4441609172029686,2.24,1.88,3.46,0.54,5.6000000000000005,-21.0,3.019266617525853,4.3647044540221165
25,2020-02-26,state,USA,MA,,1,0.0,0.0,,,,,,,,,1.0,,,,2.08,1.96,3.8,0.56,6.5600000000000005,0.7758815821941724,2.14,1.94,3.68,0.54,6.18,-20.0,2.083312113858028,3.3756205919290307
31,2020-02-26,state,USA,NE,,13,0.0,,,,,,,,,,13.0,,,,1.44,1.54,3.1,0.4,5.5,,,,,,,,1.4564745732995463,2.623739820089848
48,2020-02-26,state,USA,TX,,10,0.0,0.0,,,,,,,,,10.0,,,,1.58,1.52,2.98,0.4,5.08,0.0,1.52,1.56,2.92,0.56,5.5,-6.0,1.6080782094255803,2.610335699622315
49,2020-02-26,state,USA,UT,,1,0.0,,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,,,,,,,,1.773156155376682,2.8490033038371685
53,2020-02-26,state,USA,WA,,5,0.0,1.0,,,,,,,,,208,0,,,1.66,1.7,3.4,0.44,5.96,5.060456418647654,1.4,1.22,2.22,0.4,3.6,-17.0,1.9503602859678928,3.107843570092818
55,2020-02-26,state,USA,WI,,1,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.6005350682165397,1.86,1.78,3.5,0.48,6.0,-21.0,1.6584522699504265,2.7674115779748845
04,2020-02-27,state,USA,AZ,,1,0.0,1.0,,,,,,,,,1.0,,,,2.06,1.96,3.8,0.56,6.5600000000000005,0.0,1.52,1.56,2.92,0.56,5.5200000000000005,-1.0,1.8331880176289856,3.1977011028443125
06,2020-02-27,state,USA,CA,,26,0.0,2.0,,,,,,,,,26.0,,,,1.86,1.52,2.68,0.48,4.22,0.0,1.52,1.56,2.92,0.56,5.5,4.0,1.81262543257326,2.507574609845304
17,2020-02-27,state,USA,IL,,2,0.0,2.0,,,,,,,,,2.0,,,,2.9,2.52,4.66,0.72,7.46,1.9357927505693904,2.32,1.88,3.38,0.58,5.34,-21.0,2.9746151088685684,4.2694341960254745
25,2020-02-27,state,USA,MA,,1,0.0,0.0,,,,,,,,,1.0,,,,2.08,1.96,3.8,0.56,6.54,1.150487147057406,2.3000000000000003,1.98,3.66,0.58,5.98,-20.0,2.1361496698633564,3.4074317566509627
31,2020-02-27,state,USA,NE,,13,0.0,,,,,,,,,,13.0,,,,1.4,1.52,3.1,0.4,5.5200000000000005,,,,,,,,1.4567168857363302,2.629685685643226
44,2020-02-27,state,USA,RI,,,,,,,,,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,
48,2020-02-27,state,USA,TX,,10,0.0,0.0,,,,,,,,,10.0,,,,1.54,1.5,2.94,0.4,5.0,0.0,1.52,1.56,2.92,0.56,5.5,-6.0,1.6245811176447122,2.598980617822498
49,2020-02-27,state,USA,UT,,1,0.0,,,,,,,,,,1.0,,,,1.6,1.64,3.12,0.54,5.68,,,,,,,,1.7979091644281495,2.918572258896143
53,2020-02-27,state,USA,WA,,5,0.0,1.0,,,,,,,,,235,0,,,1.6,1.66,3.3200000000000003,0.42,5.86,5.637741735025245,1.4,1.22,2.2,0.4,3.54,-17.0,1.9914924650677683,3.1082343983953784
55,2020-02-27,state,USA,WI,,1,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.7272499550305384,1.9,1.78,3.44,0.48,5.84,-21.0,1.7031018465851182,2.799171932064956
04,2020-02-28,state,USA,AZ,,1,0.0,1.0,,,,,,,,,1.0,,,,2.08,1.98,3.8,0.56,6.5600000000000005,0.0,1.52,1.56,2.92,0.56,5.5200000000000005,-1.0,1.8554675276288999,3.213549072296296
06,2020-02-28,state,USA,CA,,27,0.0,2.0,,,,,,,,,27.0,,,,1.8,1.48,2.58,0.5,4.04,0.016744783244710956,1.64,1.66,3.18,0.56,5.82,4.0,1.836764219183836,2.4727836047550493
17,2020-02-28,state,USA,IL,,2,0.0,2.0,,,,,,,,,2.0,,,,2.72,2.38,4.46,0.68,7.24,2.6484697149847127,2.38,1.9,3.3000000000000003,0.6,5.14,-21.0,2.9288486998830128,4.173370881702887
25,2020-02-28,state,USA,MA,,1,0.0,1.0,,,,,,,,,1.0,,,,2.22,2.04,3.9,0.58,6.6000000000000005,1.5897380395352882,2.36,1.96,3.56,0.58,5.7,-20.0,2.1809384363712736,3.4566116280345613
31,2020-02-28,state,USA,NE,,13,0.0,,,,,,,,,,13.0,,,,1.4,1.52,3.12,0.4,5.5600000000000005,,,,,,,,1.459179802144318,2.642984624709434
41,2020-02-28,state,USA,OR,,1,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
44,2020-02-28,state,USA,RI,,,,,,,,,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,
48,2020-02-28,state,USA,TX,,11,0.0,0.0,,,,,,,,,11.0,,,,1.56,1.5,2.92,0.4,4.98,0.0,1.52,1.56,2.92,0.56,5.5,-6.0,1.647063184727855,2.6091991684725486
49,2020-02-28,state,USA,UT,,1,0.0,,,,,,,,,,1.0,,,,1.7,1.7,3.26,0.54,5.84,,,,,,,,1.8250554792118767,2.984070129141095
53,2020-02-28,state,USA,WA,,7,0.0,1.0,,,,,,,,,275,0,,,1.52,1.6,3.26,0.42,5.76,6.128845832401457,1.36,1.2,2.14,0.4,3.44,-17.0,2.0343660843092866,3.1098639563723034
55,2020-02-28,state,USA,WI,,1,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.8443596136147921,1.94,1.76,3.36,0.48,5.64,-21.0,1.7541277817075616,2.835467948498102
04,2020-02-29,state,USA,AZ,,1,0.0,1.0,,,,,,,,,1.0,,,,2.06,1.96,3.8,0.54,6.5200000000000005,0.0,1.52,1.56,2.92,0.56,5.5200000000000005,-1.0,1.8770146895306408,3.2173290989521224
06,2020-02-29,state,USA,CA,,28,0.0,2.0,,,,,,,,,28.0,,,,2.0,1.62,2.68,0.58,4.08,0.02352554287416629,1.78,1.76,3.38,0.54,6.08,4.0,1.8582090710206258,2.4995848664852813
17,2020-02-29,state,USA,IL,,3,0.0,2.0,,,,,,,,,3.0,,,,2.58,2.28,4.28,0.64,7.04,3.3705470540686946,2.3000000000000003,1.84,3.14,0.62,4.82,-21.0,2.8831929233823015,4.083159765709587
18,2020-02-29,state,USA,IN,,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,
25,2020-02-29,state,USA,MA,,1,0.0,1.0,,,,,,,,,1.0,,,,2.52,2.14,3.94,0.62,6.42,2.020861834815965,2.34,1.9,3.36,0.6,5.32,-20.0,2.21608069674037,3.429647667434576
31,2020-02-29,state,USA,NE,,13,0.0,,,,,,,,,,13.0,,,,1.38,1.52,3.12,0.38,5.58,,,,,,,,1.4640438720426487,2.652218061267082
41,2020-02-29,state,USA,OR,,1,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,,,,,,,,1.7743568236016072,2.8498573690006594
44,2020-02-29,state,USA,RI,,,,,,,,,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,
48,2020-02-29,state,USA,TX,,11,0.0,0.0,,,,,,,,,11.0,,,,1.56,1.48,2.9,0.4,4.92,0.0,1.52,1.56,2.92,0.56,5.5,-6.0,1.6756712328182106,2.6122282763542373
49,2020-02-29,state,USA,UT,,1,0.0,,,,,,,,,,1.0,,,,1.76,1.74,3.38,0.54,5.96,,,,,,,,1.85337184144844,3.0388532778491606
53,2020-02-29,state,USA,WA,,10,1.0,1.0,,,,,,,,,299,17,,,1.46,1.58,3.2,0.4,5.68,6.8194806967651465,1.36,1.2,2.12,0.4,3.4,-17.0,2.078719201333441,3.118319420602225
55,2020-02-29,state,USA,WI,,1,0.0,0.0,,,,,,,,,1.0,,,,1.64,1.66,3.18,0.56,5.82,1.0078207648804511,1.98,1.74,3.3000000000000003,0.48,5.46,-21.0,1.8105514012958257,2.967979515177737
04,2020-03-01,state,USA,AZ,,1,0.0,1.0,,,,,,,,,1.0,,,,2.0,1.92,3.74,0.54,6.42,0.0,1.52,1.56,2.94,0.56,5.5200000000000005,-1.0,1.8984392312002485,3.2037013947121427
06,2020-03-01,state,USA,CA,,33,0.0,2.0,,,,,,,,,33.0,,,,1.86,1.52,2.5,0.58,3.8,0.031756161251700256,1.9,1.84,3.56,0.56,6.28,4.0,1.8770602298283507,2.43216512680037
12,2020-03-01,state,USA,FL,,2,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
17,2020-03-01,state,USA,IL,,3,0.0,2.0,,,,,,,,,3.0,,,,2.52,2.22,4.18,0.62,6.86,4.357828330790809,2.26,1.82,3.02,0.64,4.58,-21.0,2.8407894593177248,4.001035603114072
25,2020-03-01,state,USA,MA,,1,0.0,1.0,,,,,,,,,1.0,,,,3.16,2.5,4.24,0.8200000000000001,6.46,2.5548328056263387,2.28,1.84,3.22,0.6,5.0200000000000005,-20.0,2.2399316239312106,3.458160430392182
26,2020-03-01,state,USA,MI,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,
31,2020-03-01,state,USA,NE,,13,0.0,,,,,,,,,,13.0,,,,1.36,1.5,3.1,0.38,5.58,,,,,,,,1.4709362071304937,2.6571207505957712
36,2020-03-01,state,USA,NY,,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2020-03-01,state,USA,OR,,2,0.0,0.0,,,,,,,,,2.0,,,,1.6,1.6,2.98,0.54,5.28,,,,,,,,1.7820751751710528,2.7918390947810865
44,2020-03-01,state,USA,RI,,2,0.0,0.0,,,,,,,,,1,,,,,,,,,,,,,,,,,
48,2020-03-01,state,USA,TX,,11,0.0,0.0,,,,,,,,,11.0,,,,1.6,1.5,2.9,0.4,4.9,0.016744783244710956,1.64,1.66,3.18,0.56,5.82,-6.0,1.7080595802249008,2.6294934105221013
49,2020-03-01,state,USA,UT,,1,0.0,,,,,,,,,,1.0,,,,1.82,1.78,3.46,0.52,6.04,,,,,,,,1.8833972067767424,3.0833050775676414
53,2020-03-01,state,USA,WA,,17,3.0,1.0,,,,,,,,,377,12,,,2.26,1.98,3.78,0.52,6.28,7.683690621204174,1.4,1.2,2.12,0.42,3.36,-17.0,2.123017311929666,3.3230348489166768
55,2020-03-01,state,USA,WI,,1,0.0,0.0,,,,,,,,,1.0,,,,1.78,1.76,3.38,0.56,6.0600000000000005,1.2144137218585511,1.96,1.7,3.2,0.48,5.3,-21.0,1.8723057243568575,3.081188933020069
02,2020-03-02,state,USA,AK,,,,,,,,,,,,,0.0,4.0,,,,,,,,,,,,,,,,
04,2020-03-02,state,USA,AZ,,1,0.0,1.0,,,,,,,,,1.0,,,,1.96,1.88,3.68,0.52,6.34,0.0,1.52,1.56,2.94,0.56,5.5200000000000005,-1.0,1.920818915083232,3.1965266095704314
